incident_id,incident_name,incident_longitude,incident_latitude,incident_county,incident_date_last_update,incident_dateonly_created,incident_dateonly_extinguished,incident_location,incident_acres_burned,incident_url,is_active
32d9aad1-a755-4e28-8697-c593e45472b8,John Fire,-121.91945,38.00994,Contra Costa,2024-06-12T14:47:08Z,6/9/2024,,"John Henry Johnson Parkway, Pittsburg",55,https://www.fire.ca.gov/incidents/2024/6/9/john-fire/,N
0059b627-3b2c-4f13-865d-246af0e62ee9,Forest Fire,-117.785551,34.51346,Los Angeles,2024-06-11T09:18:36Z,6/9/2024,,"East Avenue, Llano",41,https://www.fire.ca.gov/incidents/2024/6/9/forest-fire/,N
ce63986b-174f-46e1-9e29-38e7c848783f,Rawson Fire,-122.232365,40.111484,Tehama,2024-06-11T09:20:22Z,6/10/2024,,"Rawson Road, South of Red Bluff",25,https://www.fire.ca.gov/incidents/2024/6/10/rawson-fire/,N
add17318-bcac-4a2a-b413-1e225d62812e,Spenceville Fire,-121.309465,39.133016,Yuba,2024-06-10T13:44:32Z,6/10/2024,,"Spenceville Shooting Range, Spenceville ",23,https://www.fire.ca.gov/incidents/2024/6/10/spenceville-fire/,N
24c4eb8f-5ee7-4fa9-ad87-b3c69d6580cd,Acorn Fire,-120.79181,38.1179241,Calaveras,2024-06-11T09:16:42Z,6/10/2024,,"New Hogan Lake, Valley Springs",15,https://www.fire.ca.gov/incidents/2024/6/10/acorn-fire/,N
410327d5-b412-4a81-99f5-bd10c9e9c832,Cod Fire,-122.444022,41.900664,Siskiyou,2024-06-28T09:44:32Z,6/10/2024,6/13/2024,"Cod Drive, Hornbrook ",28,https://www.fire.ca.gov/incidents/2024/6/10/cod-fire/,N
d4696bb6-7e95-48ee-8573-477aa199a1c2,Flynn Fire,-121.660326,37.719182,Alameda,2024-06-28T09:44:05Z,6/11/2024,,"I-580 and North Flynn Road, Altamont",23,https://www.fire.ca.gov/incidents/2024/6/11/flynn-fire/,N
06a7fc2d-2bf7-4595-8449-04bb3bcc3d5e,Jellys Fire,-122.172379,40.354308,Tehama,2024-06-13T08:14:47Z,6/11/2024,,"Jellys Ferry Road and Spring Branch Road, North of Red Bluff",17,https://www.fire.ca.gov/incidents/2024/6/11/jellys-fire/,N
ff39bc4c-ad87-412a-b9bd-542cf13e9fb5,Stoddard 3 Fire,-117.16739,34.72209,San Bernardino,2024-06-14T18:21:55Z,6/11/2024,,"Stoddard Wells Road, South of Barstow",472,https://www.fire.ca.gov/incidents/2024/6/11/stoddard-3-fire/,N
2ee0c53b-1f9a-461e-918d-b8a6dedc1bf3,Carmen Fire,-116.75466,33.91768,Riverside,2024-06-28T09:38:46Z,6/11/2024,,"Elm Street and Lavern Avenue, Cabazon",64,https://www.fire.ca.gov/incidents/2024/6/11/carmen-fire/,N
bb8c7694-46c8-4eb0-8fa0-0c9d4b45664f,Travel Fire,-120.102025,36.074598,Fresno,2024-06-28T09:38:07Z,6/11/2024,,"South Lincoln Avenue, near I-5",10,https://www.fire.ca.gov/incidents/2024/6/11/travel-fire/,N
7860b848-c83b-4f45-9359-91836fc1d8c8,Lincoln Fire,-118.09927,34.65729,Los Angeles,2024-06-12T10:27:42Z,6/11/2024,6/11/2024," 20th Street, Palmdale ",17,https://www.fire.ca.gov/incidents/2024/6/11/lincoln-fire/,N
408d5919-b681-4480-8fcb-634bd50494fe,Hinkley Fire,-117.188996,34.89273,San Bernardino,2024-06-14T09:38:08Z,6/11/2024,,"Hinkley Road, Hinkley",126,https://www.fire.ca.gov/incidents/2024/6/11/hinkley-fire/,N
c0a1383e-6793-4916-a4a9-9c338ca92638,Oil Fire,-119.071667,35.506667,Kern,2024-06-28T09:32:23Z,6/11/2024,,"East of Highway 65 and Lerdo Highway, North of Bakersfield",214,https://www.fire.ca.gov/incidents/2024/6/11/oil-fire/,N
4009f1e2-b3ff-407e-9aa1-a211930e6bff,Bear Fire,-119.953932,35.293114,San Luis Obispo,2024-06-14T09:37:27Z,6/12/2024,,"Soda Lake Road and Gaviota Trail, Santa Margarita",1410,https://www.fire.ca.gov/incidents/2024/6/12/bear-fire/,N
deb14d04-54d8-498d-8f44-7e318d1a194f,Grant Fire,-121.17954,38.59179,Sacramento,2024-06-14T13:42:03Z,6/12/2024,,"Grantline and White Rock Road, Rancho Cordova",119,https://www.fire.ca.gov/incidents/2024/6/12/grant-fire/,N
1e0cde32-bc40-4d78-a9cd-052f304f1103,Llano Fire,-117.686469,34.498542,Los Angeles,2024-06-28T09:29:05Z,6/12/2024,,"Highway 18 and 248th Street East, Los Angeles County",30,https://www.fire.ca.gov/incidents/2024/6/12/llano-fire/,N
578b4cc5-a0b3-4d99-b06e-69ffc53a6220,Johnson Fire,-121.033739,38.177683,San Joaquin,2024-06-14T14:04:58Z,6/13/2024,,"East Acampo Road, San Joaquin County",20,https://www.fire.ca.gov/incidents/2024/6/13/johnson-fire/,N
cf71f1c1-3a96-4bc9-bb51-fe036b5c17c5,Peterson Fire,-120.028888,39.879737,Lassen,2024-06-28T09:27:46Z,6/13/2024,,"US-395, Lassen County",22,https://www.fire.ca.gov/incidents/2024/6/13/peterson-fire/,N
e493c4b8-5848-4f01-ac3a-d577c393eb12,5 Fire,-119.53449,35.50256,Kern,2024-06-15T07:01:33Z,6/14/2024,,"Interstate 5, Buttonwillow",30,https://www.fire.ca.gov/incidents/2024/6/14/5-fire/,N
03232795-7d5f-4998-b04b-98628cdb40db,Felipe Fire,-121.73844,37.28197,Santa Clara,2024-06-28T09:23:07Z,6/15/2024,,Southeast San Jose,19,https://www.fire.ca.gov/incidents/2024/6/15/felipe-fire/,N
c93f7495-a345-4416-80b1-fb91996fa7dd,Post Fire,-118.8521,34.79208,"Los Angeles, Ventura",2024-06-28T09:22:26Z,6/15/2024,6/26/2024,"Gorman Road, Gorman CA",15563,https://www.fire.ca.gov/incidents/2024/6/15/post-fire/,N
2e93fb95-8e13-4724-b358-ca3824e4a6ca,Junes Fire,-121.518592,39.369439,Butte,2024-06-28T09:21:21Z,6/15/2024,6/18/2024,"Four Junes Way and Palermo Honcut Hwy, south of Palermo",1056,https://www.fire.ca.gov/incidents/2024/6/15/junes-fire/,N
99234b51-ab68-4aac-978c-af52b5a2f575,Hernandez Fire,-120.986676,36.400976,San Benito,2024-07-24T16:48:16Z,6/15/2024,6/20/2024,"Airline Highway and Old Hernandez Road, Beaver Dam ",642,https://www.fire.ca.gov/incidents/2024/6/15/hernandez-fire/,N
e25bfa39-b7c2-418a-9dd1-af0fa6677fab,Rocky Fire,-121.355159,39.548761,Butte,2024-06-28T09:20:30Z,6/15/2024,,Community of Robinson Mill,18,https://www.fire.ca.gov/incidents/2024/6/15/rocky-fire/,N
b82bba9f-0d5e-44a4-9547-190c7b147ebc,Sioux Fire,-119.673538,37.207647,Madera,2024-06-28T09:19:48Z,6/15/2024,6/16/2024,"Indian Lakes, Coarsegold",15,https://www.fire.ca.gov/incidents/2024/6/15/sioux-fire/,N
520a9130-6e98-4f88-b654-0e77e33edb04,West Fire,-118.29017,34.73279,Los Angeles,2024-06-20T10:08:20Z,6/15/2024,6/15/2024,"Near West Avenue G, Lancaster",300,https://www.fire.ca.gov/incidents/2024/6/15/west-fire/,N
d110b1b2-327e-43e9-9c26-d49a1fbcbf15,Hesperia Fire,-117.28811,34.30769,San Bernardino,2024-06-28T09:18:26Z,6/15/2024,,"Arrowhead Lake Road, Hesperia",1078,https://www.fire.ca.gov/incidents/2024/6/15/hesperia-fire/,N
2aad2b91-45f7-42b9-8299-1cdf3aacf1c2,Excelsior Fire,-121.28408,38.52658,Sacramento,2024-06-17T12:48:57Z,6/16/2024,,"Jackson road and Excelsior Road, South of Mather",877,https://www.fire.ca.gov/incidents/2024/6/16/excelsior-fire/,N
38faf6b6-365c-45f8-9e45-a6d121a4178b,Lisa Fire,-117.06443,33.943389,Riverside,2024-06-28T09:15:53Z,6/16/2024,,"Highway 60 and Jack Rabbit Trail, East of Moreno Valley ",890,https://www.fire.ca.gov/incidents/2024/6/16/lisa-fire/,N
8cc1df77-db00-4f1e-a167-66941973a5b9,Point Fire,-123.012253,38.705475,Sonoma,2024-06-28T09:15:14Z,6/16/2024,6/24/2024,"Stewarts Point Road and Skaggs Springs, Geyserville ",1207,https://www.fire.ca.gov/incidents/2024/6/16/point-fire/,N
b1c20387-c024-40d6-bb7d-ed46655c4222,Inkopah 5 Fire,-116.099983,32.655183,Imperial,2024-06-28T09:14:00Z,6/16/2024,6/16/2024,"InKoPah Park Road, Boulder Park",30,https://www.fire.ca.gov/incidents/2024/6/16/inkopah-5-fire/,N
e4775796-95cc-45ef-b47a-f07c84169590,Summit Fire,-117.335667,34.369667,San Bernardino,2024-06-28T09:11:43Z,6/16/2024,,"Near Summit Valley Road, Hesperia",13,https://www.fire.ca.gov/incidents/2024/6/16/summit-fire/,N
df73d9d0-1193-462a-836b-baca046bd399,Elgin Fire,-120.635371,37.097775,Merced,2024-06-28T09:10:37Z,6/16/2024,,"Elgin Road and Henry Miller Road, North of Dos Palos",86,https://www.fire.ca.gov/incidents/2024/6/16/elgin-fire/,N
b20598f6-8122-4d4f-bb49-1d9657b48916,Max Fire,-118.27108,34.67529,Los Angeles,2024-06-28T09:09:48Z,6/16/2024,,"80th Street West, Lancaster",338,https://www.fire.ca.gov/incidents/2024/6/16/max-fire/,N
cba02f77-7fd1-4870-b4b4-e25a1d30cfe8,Hidden Fire,-122.23967,40.72052,Shasta,2024-06-19T20:11:18Z,6/16/2024,,"Silverthorn Road and Hidden Valley Drive, northeast of Redding ",45,https://www.fire.ca.gov/incidents/2024/6/16/hidden-fire/,N
b1345511-654e-48c2-a117-7c5c3322567e,62 Fire,-116.583039,33.984079,Riverside,2024-06-28T09:08:28Z,6/16/2024,,Unknown / TBD,13,https://www.fire.ca.gov/incidents/2024/6/16/62-fire/,N
2a44c40f-2777-488e-8830-bdb0c668b0b8,Tuscany Fire,-116.569117,33.847642,Riverside,2024-06-20T14:04:42Z,6/17/2024,,"City View Drive, Palm Springs",126,https://www.fire.ca.gov/incidents/2024/6/17/tuscany-fire/,N
4cc240db-5c8a-4833-a4c6-8757772a858f,Slough Fire,-120.383187,36.996139,Riverside,2024-06-28T09:07:34Z,6/17/2024,,"Road 9, Chowchilla, CA",33,https://www.fire.ca.gov/incidents/2024/6/17/slough-fire/,N
a172c94e-6352-456e-b2fd-424844667ec2,Railroad Fire,-120.056215,37.010829,Madera,2024-06-28T09:05:42Z,6/17/2024,,"Road 27, Madera",13,https://www.fire.ca.gov/incidents/2024/6/17/railroad-fire/,N
311ac02a-61aa-4a29-980a-998ce071f438,Sites Fire,-122.46934,39.31646,Colusa,2024-06-28T09:05:11Z,6/17/2024,,"Sites Lodoga Road and Wilson Creek, southeast of Stonyford ",19195,https://www.fire.ca.gov/incidents/2024/6/17/sites-fire/,N
9f426988-5213-4e2c-931f-52517cb4d3e1,Stage Fire,-118.946399,35.942249,Tulare,2024-06-17T17:32:53Z,6/17/2024,6/17/2024,"8400 Block of Old Stage Coach Road, Porterville",81,https://www.fire.ca.gov/incidents/2024/6/17/stage-fire/,N
84856109-00eb-410f-b86e-908b8788fbfb,Coast Fire,-121.855352,36.311477,Monterey,2024-08-07T12:24:31Z,6/17/2024,,Botchers Gap Campground ,15,https://www.fire.ca.gov/incidents/2024/6/17/coast-fire/,N
4c10216b-5a51-4a3d-ae55-700d44bd2bee,Douglas Fire,-121.24438,38.54166,Sacramento,2024-06-26T12:36:37Z,6/17/2024,6/19/2024,"Douglas Road and Grant Line Road, Sacramento",585,https://www.fire.ca.gov/incidents/2024/6/17/douglas-fire/,N
ea7c5069-2636-470b-bfba-5aa621fb8a98,Aero Fire,-120.684174,38.031684,Calaveras,2024-06-27T06:04:55Z,6/17/2024,,"Rock Creek Road and Highway 4, North of Copperopolis ",5285,https://www.fire.ca.gov/incidents/2024/6/17/aero-fire/,N
a53fc171-b27f-4475-8968-4789becbf807,Ingomar Fire,-120.968478,37.15858,Merced,2024-06-26T12:35:52Z,6/17/2024,,"Ingomar Rd & Husman Rd, Ingomar",12,https://www.fire.ca.gov/incidents/2024/6/17/ingomar-fire/,N
120b981a-e8e9-45a9-aeee-f1f0d1aa2aaf,Spring Fire,-120.50804,37.843349,Tuolumne,2024-06-19T06:48:14Z,6/18/2024,,"Near J59 and Hwy 108, Jamestown",51,https://www.fire.ca.gov/incidents/2024/6/18/spring-fire/,N
cd7aebca-2b90-4953-a108-2a0cab35a196,Sky Fire,-119.462711,35.32752,Kern,2024-06-21T13:07:49Z,6/19/2024,6/19/2024,"Elk Hills Road and Skyline Road, West of Bakersfield ",528,https://www.fire.ca.gov/incidents/2024/6/19/sky-fire/,N
2d437393-53dd-43c7-93db-5822d65372b8,Scotts Fire,-122.984408,39.118221,Lake,2024-06-21T13:04:03Z,6/19/2024,,"Scotts Valley Road, Lakeport",38,https://www.fire.ca.gov/incidents/2024/6/19/scotts-fire/,N
cd369e40-e1c3-48be-8ef4-4561980bd9b1,Daytona Fire,-118.878444,35.382,Kern,2024-06-21T13:07:18Z,6/19/2024,6/19/2024,"McKenna Street, Bakersfield",123,https://www.fire.ca.gov/incidents/2024/6/19/daytona-fire/,N
5892dc0c-3c9e-481e-8be1-580a1f9c8bdc,Vista Fire,-120.653749,36.960029,Merced,2024-06-19T18:49:48Z,6/19/2024,,Aqua Vista Street and North Russell Avenue,25,https://www.fire.ca.gov/incidents/2024/6/19/vista-fire/,N
965204c6-995d-41ef-9df8-6e1ffa3f1538,Side Fire,-118.828001,36.016118,Tulare,2024-06-26T12:33:24Z,6/19/2024,,Indian Reservation Drive and Road 240,137,https://www.fire.ca.gov/incidents/2024/6/19/side-fire/,N
ccba94f4-0300-45e6-9f9c-247ad68ef603,Kirk Fire,-122.234173,38.220139,Solano,2024-06-21T13:10:16Z,6/20/2024,6/21/2024,"Highway 12 and 100 Red Top Road, Cordelia",20,https://www.fire.ca.gov/incidents/2024/6/20/kirk-fire/,N
d379549a-4026-49d4-81f7-12eee7c3134c,Double Fire,-121.303342,39.458459,Yuba,2024-06-26T12:32:26Z,6/20/2024,6/23/2024,"Double Eagle Way, Yuba County",13,https://www.fire.ca.gov/incidents/2024/6/20/double-fire/,N
f7853da2-4ea7-4d3d-8dcd-a032f1e68275,Pfe Fire,-121.392475,38.728881,Placer,2024-06-20T22:15:07Z,6/20/2024,,Unknown / TBD,15,https://www.fire.ca.gov/incidents/2024/6/20/pfe-fire/,N
61fcca17-72ce-4d55-ab63-b476f513d46b,Basalt Fire,-121.057483,37.060845,Merced,2024-06-21T13:28:51Z,6/21/2024,6/21/2024,"Highway 152 and Basalt Road, Los Banos",58,https://www.fire.ca.gov/incidents/2024/6/21/basalt-fire/,N
c393bae6-7c2f-49e0-8d83-e1bb77d887d7,Gulch Fire,-119.791537,37.313117,Madera,2024-06-26T12:30:26Z,6/21/2024,,Grub Gulch Road and Le Land Gulch Road,11,https://www.fire.ca.gov/incidents/2024/6/21/gulch-fire/,N
bc72883a-cba7-40df-9188-54c801003b3b,Water Fire,-119.96709,35.60366,Kern,2024-06-26T12:29:35Z,6/21/2024,6/21/2024,"West of Lost Hills, Kern County",546,https://www.fire.ca.gov/incidents/2024/6/21/water-fire/,N
dc7cec75-1f29-498e-9139-01644df3b418,Jolon Fire,-120.835545,35.87405,Monterey,2024-06-26T12:29:06Z,6/21/2024,,Unknown / TBD,10,https://www.fire.ca.gov/incidents/2024/6/21/jolon-fire/,N
3c562f83-c547-4567-a729-9cf73cdf83c4,Willow Fire,-119.91267,37.154953,Madera,2024-06-26T12:28:27Z,6/22/2024,6/24/2024,"Willow Drive and Raymond Road, West of Hensley Lake",213,https://www.fire.ca.gov/incidents/2024/6/22/willow-fire/,N
0aa93bff-3d1e-43af-9958-fa526cd40c31,Border 58 Fire,-116.894511,32.58748,San Diego,2024-06-26T12:27:57Z,6/22/2024,6/24/2024,"Otay Mountain Truck Trail, Otay Mountain Wilderness, Otay Mesa, CA",137,https://www.fire.ca.gov/incidents/2024/6/22/border-58-fire/,N
912ab9e0-9c07-47c9-8c02-c140d91722ee,Watts Fire,-119.419517,36.91237,Fresno,2024-06-26T12:27:01Z,6/22/2024,,26000 Block of Watts Valley Road in eastern Fresno County,90,https://www.fire.ca.gov/incidents/2024/6/22/watts-fire/,N
ad646835-4be4-466a-967e-7c6382f04bf6,Needles Fire,-114.61131,34.85092,San Bernardino,2024-06-26T12:26:06Z,6/22/2024,,"900 Block Bush St, Needles",70,https://www.fire.ca.gov/incidents/2024/6/22/needles-fire/,N
ba97837b-0723-465c-8782-4b5168dcbe94,Valley Fire,-119.090599,36.274399,Tulare,2024-06-28T19:37:21Z,6/22/2024,6/23/2024,"East Myer Drive, East of Tooleville ",2,https://www.fire.ca.gov/incidents/2024/6/22/valley-fire/,N
7dcfb7b4-7b93-4338-8969-ba1041ab9986,Oak Fire,-116.927015,33.653953,Riverside,2024-06-26T12:24:22Z,6/23/2024,,"42000 Block Oak Canyon Road, Sage",13,https://www.fire.ca.gov/incidents/2024/6/23/oak-fire/,N
112e618e-f612-405b-8908-5df603790f77,10th Fire,-118.137537,34.974609,Kern,2024-06-26T12:22:27Z,6/24/2024,,"10th St & Balboa Ave, Mojave",133,https://www.fire.ca.gov/incidents/2024/6/24/10th-fire/,N
1d36aec9-c1bd-4049-a40b-096c6b7dc0b7,Serrano Fire,-117.55522,33.89433,Riverside,2024-06-26T08:08:42Z,6/24/2024,,"Ringdahl Circle, Corona",12,https://www.fire.ca.gov/incidents/2024/6/24/serrano-fire/,N
ef627541-e8c5-410d-80b4-d6216e4bbbcb,Muscat Fire,-119.35579,36.68179,Fresno,2024-06-25T16:13:41Z,6/24/2024,,"East Muscat Avenue and South Crawford Avenue, Granite Hill in Fresno County",142,https://www.fire.ca.gov/incidents/2024/6/24/muscat-fire/,N
972ad75a-fadc-4018-945d-6f5e8b10db6b,White Fire,-120.00789,37.42087,Mariposa,2024-06-26T12:20:03Z,6/24/2024,,"Old Highway South and White Rock Road, near Raymond in Mariposa County ",52,https://www.fire.ca.gov/incidents/2024/6/24/white-fire/,N
f2432688-2a7d-4030-b3be-94991c782cf5,Willms Fire,-120.656478,37.814796,Tuolumne,2024-06-26T12:19:15Z,6/24/2024,6/24/2024,"East of the Stanislaus County Line, in Tuolumne County  ",12,https://www.fire.ca.gov/incidents/2024/6/24/willms-fire/,N
ce429295-7bae-4567-b520-77c78773ece3,Amoruso Fire,-121.3909,38.82437,Placer,2024-06-27T12:23:45Z,6/24/2024,6/25/2024,"Amoruso Way and Sunset Boulevard West, near Pleasant Grove in Placer County",438,https://www.fire.ca.gov/incidents/2024/6/24/amoruso-fire/,N
bda3e0c7-b52b-43ca-9459-54fc1a490bc5,1-2 Fire,-120.956888,38.029246,San Joaquin,2024-06-26T12:18:22Z,6/24/2024,,"North Waverly Road and East Flood Road, Linden in San Joaquin County",215,https://www.fire.ca.gov/incidents/2024/6/24/1-2-fire/,N
31a75af9-c850-423f-9a3e-2d8be2bb5f07,Apache Fire,-121.482631,39.418598,Butte,2024-06-29T19:09:23Z,6/24/2024,,Apache Hill Road and Crestmont Avenue,691,https://www.fire.ca.gov/incidents/2024/6/24/apache-fire/,N
dbcdf92c-2be1-4f61-afa7-e0eae6cec5c3,Bear Fire,-120.171776,37.557104,Mariposa,2024-06-25T10:31:21Z,6/24/2024,,"Bear Valley Road, Mariposa, CA",19,https://www.fire.ca.gov/incidents/2024/6/24/bear-fire/,N
f4e5e8d4-2398-42c4-ac64-42750dca4e7f,Lavender Fire,-119.956633,35.61181,Kern,2024-06-26T20:26:47Z,6/25/2024,,"Highway 46 near Kecks Road, Kecks Corner",110,https://www.fire.ca.gov/incidents/2024/6/25/lavender-fire/,N
26f3518d-8978-4220-b98b-42d51c89ef02,Preston Fire,-123.019703,38.845861,Sonoma,2024-06-27T06:40:53Z,6/25/2024,,"North Redwood Highway and Preston Drive, Cloverdale",11,https://www.fire.ca.gov/incidents/2024/6/25/preston-fire/,N
220ed40b-e932-487d-a206-fa99fb194849,Fresno June Lightning Complex,-119.345863,36.78113,Fresno,2024-07-06T19:16:01Z,6/24/2024,,Multiple fires east of the Sanger Area,10616,https://www.fire.ca.gov/incidents/2024/6/24/fresno-june-lightning-complex/,N
5da0884b-54c9-453c-9e71-54faa8ec0993,Anchor Fire,-119.3226,36.631882,Fresno,2024-06-26T11:22:42Z,6/25/2024,,"Adams Avenue and Anchor Avenue, Orange Cove",12,https://www.fire.ca.gov/incidents/2024/6/25/anchor-fire/,N
15fecb82-73d1-4cde-b30b-ce5e14cb8cab,Round Fire,-118.93111,35.48989,Kern,2024-06-26T08:08:08Z,6/25/2024,,"Round Mountain Road, North of Bakersfield",300,https://www.fire.ca.gov/incidents/2024/6/25/round-fire/,N
3ad0f5ed-bb4e-4289-bce3-72a1a843ecb9,Crabtree Fire,-120.596351,37.732422,Stanislaus,2024-06-26T20:28:37Z,6/25/2024,,"Crabtree Road and Warnerville Road, southeast of Oakdale",54,https://www.fire.ca.gov/incidents/2024/6/25/crabtree-fire/,N
99c744c7-b28d-48d4-a5ce-55fc82f942d4,Pass Fire,-121.596245,37.744764,Alameda,2024-06-26T15:06:11Z,6/26/2024,,"Altamont Pass Road, Altamont",20,https://www.fire.ca.gov/incidents/2024/6/26/pass-fire/,N
9226f0ee-ae1d-4ca7-8a21-9390b6215c85,Basin Fire,-119.110336,36.868064,Fresno,2024-07-20T22:10:14Z,6/26/2024,7/20/2024,North of Green Cabin Flat Campground,14023,https://www.fire.ca.gov/incidents/2024/6/26/basin-fire/,N
9013c77d-b3dc-48c2-8169-5be382acd2e5,Columbia Fire,-118.325308,34.72313,Los Angeles,2024-06-28T19:37:06Z,6/26/2024,,"60th Street West near West Avenue C, Lancaster",356,https://www.fire.ca.gov/incidents/2024/6/26/columbia-fire/,N
fd62ec6c-4c45-4f1e-a6ca-243c424490cd,Clear Fire,-121.239191,41.884414,Modoc,2024-06-28T17:12:15Z,6/26/2024,,North of Clear Lake,890,https://www.fire.ca.gov/incidents/2024/6/26/clear-fire/,N
57c216a3-72ab-4647-970a-163b1267b33a,Empire,-121.777999,37.933129,Contra Costa,2024-06-27T08:33:38Z,6/26/2024,,"Empire Mine Rd and Deer Valley Rd, 3 miles west of Brentwood ",250,https://www.fire.ca.gov/incidents/2024/6/26/empire/,N
367eee05-f2fb-41ba-ac19-4a4f2a7784e2,Hollow Fire,-121.457333,37.672148,San Joaquin,2024-06-28T08:37:58Z,6/27/2024,,I-580 east and Corral Hollow Road,210,https://www.fire.ca.gov/incidents/2024/6/27/hollow-fire/,N
aeec4240-3b0f-44b8-b8be-21da8e9b5acb,Veterans Fire,-122.544406,40.477613,Shasta,2024-06-29T17:15:31Z,6/27/2024,,Gas Point Road and Small Farms Drive near Happy Valley,85,https://www.fire.ca.gov/incidents/2024/6/27/veterans-fire/,N
68755884-e4c5-4564-830e-94df1e45f9bf,Bar Fire ,-121.533535,39.5281902,Butte,2024-07-01T18:39:06Z,6/27/2024,7/1/2024,"Long Bar Road x Canyon Highlands Drive, Oroville",36,https://www.fire.ca.gov/incidents/2024/6/27/bar-fire/,N
26de0e6c-5714-427c-a66b-d82d425f3842,Pizona Fire,-118.49,38.000167,Mono,2024-07-06T08:53:06Z,6/28/2024,,"North of McBride Springs, Inyo National Forest",2160,https://www.fire.ca.gov/incidents/2024/6/28/pizona-fire/,N
18a08d2e-68bf-46af-84eb-40cdb3e20e87,Spring Fire,-121.994709,40.402809,Tehama,2024-06-28T15:22:18Z,6/28/2024,,Manton,100,https://www.fire.ca.gov/incidents/2024/6/28/spring-fire/,N
b12d1a65-9cf4-4706-af93-bed155dedb27,Lime Fire,-120.80076,38.197384,Calaveras,2024-07-02T13:10:50Z,6/28/2024,,"Highway 12 and Lime Creek Road, Valley Springs",27,https://www.fire.ca.gov/incidents/2024/6/28/lime-fire/,N
4d1eb95c-6e27-4af4-9133-d053b8310cbd,Sheering Fire,-119.985167,38.163167,Tuolumne,2024-07-19T08:46:26Z,6/24/2024,,South of Pinecrest Lake,528,https://www.fire.ca.gov/incidents/2024/6/24/sheering-fire/,N
c65eb4f5-33c6-4472-90e9-d286270fad66,Adobe Fire,-121.36663,37.422757,Stanislaus,2024-07-02T10:25:47Z,6/28/2024,,Del Puerto Canyon Road,41,https://www.fire.ca.gov/incidents/2024/6/28/adobe-fire/,N
0df347a3-2aa0-463d-bb06-2ecc2f5275c6,Cotton Fire,-120.202099,35.782724,San Luis Obispo,2024-06-29T07:39:35Z,6/28/2024,,CA 41 near Cholame,202,https://www.fire.ca.gov/incidents/2024/6/28/cotton-fire/,N
b626b2e7-7816-4152-9515-c8db804022ff,Frazier Fire,-119.50857,37.06783,Fresno,2024-06-29T06:32:36Z,6/28/2024,,Frazier Rd and Calkins Rd in Auberry,11,https://www.fire.ca.gov/incidents/2024/6/28/frazier-fire/,N
d6fdb527-4cdb-47c0-8c60-58bb42dd31e1,Lonoak Fire,-121.08223,36.21923,Monterey,2024-06-29T09:58:29Z,6/28/2024,,Lonoak RD East of King City,255,https://www.fire.ca.gov/incidents/2024/6/28/lonoak-fire/,N
e9b91c35-173f-4e81-a03a-cd63fac47e5e,Round Fire,-117.061943,33.94343,Riverside,2024-06-30T19:23:08Z,6/29/2024,,"Gilman Springs and Alessandro Boulevard, Moreno Valley",344,https://www.fire.ca.gov/incidents/2024/6/29/round-fire/,N
537d9c10-45f0-4cef-b936-580e9f08775c,Mines Fire,-121.5458,37.520283,Alameda,2024-07-02T12:42:13Z,6/29/2024,,MM17 on Mines Rd in Mendenhall Springs,5,https://www.fire.ca.gov/incidents/2024/6/29/mines-fire/,N
86c8ff02-a1bd-4de9-80d6-a6cfefa224eb,Creek Fire,-120.930485,38.895723,El Dorado,2024-07-01T18:37:17Z,6/29/2024,7/1/2024,"Coon Creek Road and Owl Creek Road, Greenwood",16,https://www.fire.ca.gov/incidents/2024/6/29/creek-fire/,N
f64533e4-f034-4660-a6fa-31a36d5616e0,El Paso Fire,-117.74823,35.486517,Kern,2024-07-02T18:59:13Z,6/29/2024,7/2/2024,"East of Black Mountain and West of Searles, Kern County",471,https://www.fire.ca.gov/incidents/2024/6/29/el-paso-fire/,N
1a69fba3-9511-4978-b8ec-3392d6a64973,Indigo Fire,-118.64093,34.45733,Los Angeles,2024-07-03T06:51:35Z,6/30/2024,,"Del Valle Road, Castaic",22,https://www.fire.ca.gov/incidents/2024/6/30/indigo-fire/,N
ca49af04-92e9-4e98-809a-8607939a4c2d,Sierra Fire ,-117.43441,34.04119,San Bernardino,2024-07-01T07:52:51Z,6/30/2024,7/1/2024,"South of Sierra Avenue, Fontana",400,https://www.fire.ca.gov/incidents/2024/6/30/sierra-fire/,N
3b60ebfe-2fd6-4f0d-9a88-22d1e0c0941a,Brentwood Fire,-119.95363,35.279739,San Luis Obispo,2024-06-30T19:24:09Z,6/30/2024,,Unknown / TBD,30,https://www.fire.ca.gov/incidents/2024/6/30/brentwood-fire/,N
ca854fbb-92a1-4142-8155-4efd9c0f3906,Canyon Fire,-121.335653,37.438803,Stanislaus,2024-07-04T09:18:13Z,6/30/2024,,Del Puerto Canyon Road,80,https://www.fire.ca.gov/incidents/2024/6/30/canyon-fire/,N
60babd50-9806-43f4-abed-d2718bd70f7f,Kitchen Fire,-116.47191,32.717444,San Diego,2024-07-03T22:30:32Z,7/1/2024,7/1/2024,"Kitchen Creek Road and Old Highway 80, Campo",43,https://www.fire.ca.gov/incidents/2024/7/1/kitchen-fire/,N
99f2e9d4-f771-40d4-8eb2-d56ab49ef211,Kern Fire,-117.977028,35.434012,Kern,2024-07-03T22:31:27Z,7/1/2024,7/1/2024,"Highway 14 near Redrock Iyokern Road, Kern County",15,https://www.fire.ca.gov/incidents/2024/7/1/kern-fire/,N
