incident_id,incident_name,incident_longitude,incident_latitude,incident_county,incident_date_last_update,incident_dateonly_extinguished,incident_is_final,incident_date_created,incident_administrative_unit,incident_administrative_unit_url,incident_location,incident_acres_burned,incident_containment,incident_control,incident_cooperating_agencies,incident_type,incident_url,incident_date_extinguished,incident_dateonly_created,is_active,calfire_incident,notification_desired
2656ad63-b3e1-467f-9982-0229fd31c0f5,Range Fire,-118.7212,35.2013,Kern,2022-10-24T11:13:57Z,2016-08-29,Y,2016-08-26T10:10:00Z,Kern County Fire Department,,"off Deer Trail Dr & Hwy 223, 6 miles east of Arvin",600,100,,Kern County Fire Department,,https://www.fire.ca.gov/incidents/2016/8/26/range-fire/,2016-08-29T10:30:00Z,2016-08-26,N,TRUE,FALSE
060ef833-2d3f-47d4-a1d4-146d1b9a5928,Hog Fire,-122.1295,40.30594,Tehama,2022-10-24T11:14:36Z,2016-09-13,Y,2016-09-13T23:10:00Z,CAL FIRE Tehama-Glenn Unit,,"Off Hwy 36 near Hog Lake, northeast of Red Bluff",321,100,,CAL FIRE Tehama-Glenn Unit,,https://www.fire.ca.gov/incidents/2016/9/13/hog-fire/,2016-09-13T14:30:00Z,2016-09-13,N,TRUE,FALSE
0cacf259-1ba3-4e8c-a938-feaab2655c4b,Jayne Fire,-120.26561,36.07228,Fresno,2022-10-24T10:48:04Z,2018-01-09,Y,2017-04-20T15:40:00Z,CAL FIRE Fresno Kings Unit,,Off of Hwy 33 and Lost Hills south of Coalinga,4532,100,,CAL FIRE Fresno Kings Unit,,https://www.fire.ca.gov/incidents/2017/4/20/jayne-fire/,2018-01-09T09:51:00Z,2017-04-20,N,TRUE,FALSE
17a7d561-bee7-454d-a0aa-ac450907f6fd,El Dorado Fire,-120.206592,36.530836,Fresno,2022-10-24T10:48:20Z,2018-01-09,Y,2017-04-28T15:40:00Z,Fresno County Fire,,"El Dorado Ave & Kamm Ave, northeast of Coalinga",750,100,,Fresno County Fire,,https://www.fire.ca.gov/incidents/2017/4/28/el-dorado-fire/,2018-01-09T09:52:00Z,2017-04-28,N,FALSE,FALSE
63a81990-8521-409d-9c22-92d1c33e0353,Wright Fire,-120.89261,36.96655,Merced,2022-10-24T10:48:37Z,2018-01-09,Y,2017-05-12T15:30:00Z,CAL FIRE Madera-Mariposa-Merced Unit,,"Hwy 152 and Arburura Road, southwest of Los Banos",1733,100,,CAL FIRE Madera-Mariposa-Merced Unit,,https://www.fire.ca.gov/incidents/2017/5/12/wright-fire/,2018-01-09T09:56:00Z,2017-05-12,N,TRUE,FALSE
65062933-27cf-48d7-8e4c-9a7ac78e65ff,Elm Fire,-120.37116,36.12089,Fresno,2022-10-24T10:48:55Z,2018-01-09,Y,2017-05-18T13:11:00Z,CAL FIRE/Fresno County Fire,,"off of Hwy 198 & Fire Stone, south of Coalinga",10000,100,All Road Closures are cancelled,"CAL FIRE/Fresno County Fire, Fresno County Sheriff’s Office, Fresno County OES, PG&E, BLM, Red Cross, California Highway Patrol",,https://www.fire.ca.gov/incidents/2017/5/18/elm-fire/,2018-01-09T10:04:00Z,2017-05-18,N,TRUE,FALSE
d11a4f65-9523-40d8-989a-6603705e9638,Oakwood Fire,-119.8011,37.0825,Madera,2022-10-24T10:49:10Z,2018-01-09,Y,2017-06-10T13:19:00Z,CAL FIRE Madera-Mariposa-Merced Unit,,"Oakwood Road and Road 406, northeast of Madera",1417,100,,"CAL FIRE Madera-Mariposa-Merced Unit, PG&E, USFS, CHP, Madera Sheriff's Office, Fresno County Fire, Madera County Fire",,https://www.fire.ca.gov/incidents/2017/6/10/oakwood-fire/,2018-01-09T10:30:00Z,2017-06-10,N,TRUE,FALSE
c982daaa-a785-4dfc-a366-1950974028af,Lake Fire,-118.60703,34.55607,Los Angeles,2022-10-24T10:50:11Z,2018-01-09,Y,2017-06-17T13:55:00Z,Unified Command LA County Fire and USFS,,North side of Castaic Lake,850,100,,Unified Command LA County Fire and USFS,,https://www.fire.ca.gov/incidents/2017/6/17/lake-fire/,2018-01-09T10:34:00Z,2017-06-17,N,FALSE,FALSE
0ed54526-1296-4863-ae40-613ee456899d,Creek Fire,-120.65185,36.27306,Fresno,2022-10-24T10:36:40Z,2018-01-09,Y,2017-06-23T16:00:00Z,CAL FIRE / Fresno County Fire,,"Off Los Gatos Creek Rd, west of Derrick",357,100,,CAL FIRE / Fresno County Fire,,https://www.fire.ca.gov/incidents/2017/6/23/creek-fire/,2018-01-09T11:01:00Z,2017-06-23,N,TRUE,FALSE
81b37451-57b5-4050-a54d-e9750f84a567,Hill Fire,-120.4992,35.4025,San Luis Obispo,2022-10-24T10:50:49Z,2018-01-09,Y,2017-06-26T15:27:00Z,CAL FIRE San Luis Obispo Unit,,"Park Hill Road and La Entrada, east of Santa Margarita",1626,100,All road closures are lifted. Please drive with caution.,CAL FIRE San Luis Obispo Unit,,https://www.fire.ca.gov/incidents/2017/6/26/hill-fire/,2018-01-09T11:08:00Z,2017-06-26,N,TRUE,FALSE
d36387df-af2a-4b20-a94f-589fdccf67cd,Ben Fire,-119.9646,37.3762,Mariposa,2022-10-24T10:51:27Z,2018-01-09,Y,2017-06-28T15:49:00Z,CAL FIRE Madera-Mariposa-Merced Unit,,off Ben Hur Road and Silver Bar Road,558,100,Road closures have been lifted,"CAL FIRE Madera-Mariposa-Merced Unit, Mariposa County Fire, Mariposa County Sheriff, CHP, PG&E, CAL FIRE, CCC",,https://www.fire.ca.gov/incidents/2017/6/28/ben-fire/,2018-01-09T11:10:00Z,2017-06-28,N,TRUE,FALSE
e3e75be1-8dea-4022-975b-34a0f25b57c0,Derrick Fire,-120.620791,36.269125,Fresno,2022-10-24T10:51:46Z,2018-01-09,Y,2017-07-02T22:28:00Z,CAL FIRE / Fresno County Fire,,"off Los Gatos Creek Rd, west of Coalinga",1562,100,,CAL FIRE / Fresno County Fire,,https://www.fire.ca.gov/incidents/2017/7/2/derrick-fire/,2018-01-09T11:41:00Z,2017-07-02,N,TRUE,FALSE
b383e4bd-6815-4624-936c-be57715ce50e,Fay Fire,-122.8428,41.3975,Siskiyou,2022-10-24T10:52:19Z,2018-01-09,Y,2017-07-05T11:05:00Z,CAL FIRE Siskiyou Unit,,"Highway 3 & Fay Lane, south of Etna",496,100,,CAL FIRE Siskiyou Unit,,https://www.fire.ca.gov/incidents/2017/7/5/fay-fire/,2018-01-09T11:44:00Z,2017-07-05,N,TRUE,FALSE
a7509e35-3083-4306-bcce-ebf6d101b62a,Winters Fire,-122.0251,38.49521,Yolo,2022-10-24T10:52:37Z,2018-01-09,Y,2017-07-06T12:41:00Z,CAL FIRE Sonoma-Lake-Napa Unit,,"Hwy 128 and Pleasant View Rd, south west of Winters",1700,100,All road closures have been lifted.,"CAL FIRE Sonoma-Lake-Napa Unit , Yolo County Sheriff, CDCR, CHP, Caltrans, PG&E, North Bay Incident Management Team, Winters Fire Department, and Fire Agencies from Yolo, Solano, and Sacramento Counties.",,https://www.fire.ca.gov/incidents/2017/7/6/winters-fire/,2018-01-09T11:45:00Z,2017-07-06,N,TRUE,FALSE
5a43b164-04d0-46ea-992e-ea5aa283305f,Alamo Fire,-120.3223,35.0179,San Luis Obispo,2022-10-24T10:38:20Z,2018-01-09,Y,2017-07-06T15:44:00Z,Unified Command: CAL FIRE San Luis Obispo Unit / Santa Barbara County / Los Padres National Forest,,Off Highway 166 near Twitchell Reservoir,28687,100,None,"Unified Command: CAL FIRE San Luis Obispo Unit / Santa Barbara County / Los Padres National Forest, California Highway Patrol, San Luis Obispo County Sheriff, Santa Barbara County Sheriff, Red Cross, CAL-OES, California Department of Corrections and Rehabilitation, California Conservation Corps, and PG&E",,https://www.fire.ca.gov/incidents/2017/7/6/alamo-fire/,2018-01-09T11:46:00Z,2017-07-06,N,TRUE,FALSE
8816f0da-0818-499a-9ff6-ba4fd56ca7c8,Wall Fire,-121.41222,39.45352,Butte,2022-10-24T10:38:45Z,2018-01-09,Y,2017-07-07T14:52:00Z,CAL FIRE Butte County Fire,,"Chinese Wall Rd, north of Bangor",6033,100,All road closures have been lifted.,"CAL FIRE Butte County Fire, California Highway Patrol - Chico, Butte County Sheriff’s Office, California Department of Corrections and Rehabilitation, California State Parks, Cal OES, California Conservation Corps, Cal OES - Law, North Valley Animal Disaster Group, Butte County EOC, American Red Cross, Butte County Animal Control, Pacific Gas and Electric, Oroville Police Department, Oroville Fire Department, California Department of Transportation - Oroville, Salvation Army, California Department of Water Resources.",,https://www.fire.ca.gov/incidents/2017/7/7/wall-fire/,2018-01-09T11:47:00Z,2017-07-07,N,TRUE,FALSE
743b2276-742e-4d25-be9b-60364ca880f6,Stone Fire,-120.47322,35.42433,San Luis Obispo,2022-10-24T10:40:25Z,2018-01-09,Y,2017-07-09T13:49:00Z,CAL FIRE San Luis Obispo Unit,,"Huer Huero Road, east of Santa Margarita",340,100,Soft road closures exist at the following locations: Highway 58 at Highway 229 and Highway 58 at O’Donovan Road,CAL FIRE San Luis Obispo Unit,,https://www.fire.ca.gov/incidents/2017/7/9/stone-fire/,2018-01-09T11:51:00Z,2017-07-09,N,TRUE,FALSE
a21faf4f-3628-4e24-ac64-8471d9d12560,Parkfield Fire,-120.57894,35.86949,"Monterey, San Luis Obispo",2022-10-24T10:39:54Z,2018-01-09,Y,2017-07-08T18:30:00Z,CAL FIRE San Benito-Monterey Unit,,"Vineyard Canyon Rd, west of Parkfield",1816,100,,CAL FIRE San Benito-Monterey Unit,,https://www.fire.ca.gov/incidents/2017/7/8/parkfield-fire/,2018-01-09T11:50:00Z,2017-07-08,N,TRUE,FALSE
6ee351a7-9382-48bc-a161-b417f7560ff9,Garza Fire,-120.20014,35.93273,Kings,2022-10-24T10:52:58Z,2018-01-09,Y,2017-07-09T15:10:00Z,CAL FIRE Fresno-Kings Unit,,"Tar Canyon Road, near Avenal",48660,100,,"CAL FIRE Fresno-Kings Unit, Fresno County Sheriff’s Office, Kings County Sheriff's Department, Monterey County Sheriff's Office, California Department of Corrections and Rehabilitation, Kings County Fire Department, Pacific Gas and Electric, Bureau of Land Management, California Conservation Corps and Cal OES.",,https://www.fire.ca.gov/incidents/2017/7/9/garza-fire/,2018-01-09T11:51:00Z,2017-07-09,N,TRUE,FALSE
95cd2f17-1278-4cc9-90f4-000e4eba415a,Grade Fire,-123.28825,39.30125,Mendocino,2022-10-24T10:40:52Z,2018-01-09,Y,2017-07-16T14:51:00Z,CAL FIRE Mendocino Unit,,"Hwy 101, 5 miles northwest of Redwood Valley",900,100,Controlled traffic on Hwy 101,"CAL FIRE Mendocino Unit, Mendocino Sheriff's Office, OES, PG&E, CHP, CAL TRANS, and Mendocino County Fire Services",,https://www.fire.ca.gov/incidents/2017/7/16/grade-fire/,2018-01-09T11:56:00Z,2017-07-16,N,TRUE,FALSE
9feb25c4-d3ae-4f78-9fc9-a1ad2b308e42,Detwiler Fire,-120.21321,37.61757,Mariposa,2022-10-24T10:41:12Z,2018-01-09,Y,2017-07-16T15:56:00Z,CAL FIRE Madera-Mariposa-Merced Unit,,"Detwiler Rd and Hunters Valley Rd, 2 miles east of Lake McClure",81826,100,None,"CAL FIRE Madera-Mariposa-Merced Unit, Mariposa County Sheriff’s Office, Mariposa County Fire, CAL OES, CHP, Mariposa Public Works, CALTRANS, Mariposa Public Utility District, BLM, Merced County Fairgrounds, Mariposa County Fairgrounds, California Dept. of Corrections and Rehabilitation, American Red Cross, Mariposa OES, Mariposa County Human Services and Public Health, North Fork Tribal Chair, CDCR CYA Camp, City of San Francisco, TDS Telecom, AT&T, Verizon, Sierra Pacific Industries, PG&E, Tuolumne County Sheriff, Wildland Defense Systems, Sierra Telephone, California State Parks, Salvation Army, United States Forest Service, Federal Team 5, Red Zone Disaster Intelligence, City of Merced, U.S. Senator Feinstein’s Office, California National Guard, John C. Fremont Healthcare District, National Park Service, Sonoma County, Madera Sheriff and Mariposa Health Air Quality, Merced County, California Conservation Corps",,https://www.fire.ca.gov/incidents/2017/7/16/detwiler-fire/,2018-01-09T11:57:00Z,2017-07-16,N,TRUE,FALSE
51e42770-97b4-4204-af57-8ab56992eb71,Jacksonville Fire,-120.408135,37.905545,Tuolumne,2022-10-24T10:53:40Z,2018-01-09,Y,2017-07-29T13:50:00Z,CAL FIRE Tuolumne-Calaveras Unit,,"Jacksonville Road, south of Jamestown",675,100,,CAL FIRE Tuolumne-Calaveras Unit,,https://www.fire.ca.gov/incidents/2017/7/29/jacksonville-fire/,2018-01-09T12:09:00Z,2017-07-29,N,TRUE,FALSE
8cf9e7dc-74b9-4b97-9a03-f523f3eff56f,Latrobe Fire,-121.104,38.5181,Sacramento,2022-10-24T10:53:20Z,2018-01-09,Y,2017-07-26T14:45:00Z,CAL FIRE Amador-El Dorado Unit,,"Off Latrobe Rd & Scott Rd, near Rancho Murieta",1268,100,,CAL FIRE Amador-El Dorado Unit,,https://www.fire.ca.gov/incidents/2017/7/26/latrobe-fire/,2018-01-09T12:06:00Z,2017-07-26,N,TRUE,FALSE
093bdb67-4c14-402d-a034-3714b7125c49,Bryant Fire,-117.03826,34.08492,San Bernardino,2022-10-24T10:41:52Z,2018-01-09,Y,2017-08-03T15:35:00Z,CAL FIRE San Bernardino Unit / San Bernardino National Forest / City of Yucaipa,,"Bryant Street at Hwy 38, City of Yucaipa",325,100,,CAL FIRE San Bernardino Unit / San Bernardino National Forest / City of Yucaipa,,https://www.fire.ca.gov/incidents/2017/8/3/bryant-fire/,2018-01-09T12:18:00Z,2017-08-03,N,TRUE,FALSE
c57ff6c2-e5df-48c5-831c-1dbad73df5ef,Blaine Fire,-117.30819,33.98212,Riverside,2022-10-24T10:54:02Z,2018-01-09,Y,2017-08-13T16:10:00Z,CAL FIRE/Riverside County Fire,,Blaine Rd and Terrace Dr,1500,100,,CAL FIRE/Riverside County Fire,,https://www.fire.ca.gov/incidents/2017/8/13/blaine-fire/,2018-01-09T12:38:00Z,2017-08-13,N,TRUE,FALSE
c3ad74dc-6842-463f-8808-05161a8ba570,Mias Fire,-116.88066,33.95036,Riverside,2022-10-24T10:54:18Z,2018-01-09,Y,2017-08-14T15:45:00Z,CAL FIRE Riverside Unit,,Misa Canyon Road and Bluff Street,600,100,,CAL FIRE Riverside Unit,,https://www.fire.ca.gov/incidents/2017/8/14/mias-fire/,2018-01-09T12:42:00Z,2017-08-14,N,TRUE,FALSE
7c9253af-4c43-41bb-b1de-44af15e0d83e,Ponderosa Fire,-121.30209,39.57701,Butte,2022-10-24T10:43:27Z,2018-08-30,Y,2017-08-29T13:16:00Z,CAL FIRE / Butte County Fire,,"Ponderosa way and Lumpkin road, 2 miles NW of Forbestown",4016,100,,"CAL FIRE / Butte County Fire, Butte County Sheriff’s Office, Butte County Fire Department, Butte County, Cal OES, Bureau of Indian Affairs, California Department of Corrections and Rehabilitation, Red Cross, California Highway Patrol, US Forest Service, California Department of Parks and Recreation, PG & E, California Conservation Corps, North Valley Animal Disaster Group, Butte Medics, California Department of Transportation, South Feather Water and Power, Yuba County Sheriff, Yuba County OES and Sierra Pacific Industries.",,https://www.fire.ca.gov/incidents/2017/8/29/ponderosa-fire/,2018-08-30T15:27:00Z,2017-08-29,N,TRUE,FALSE
f571f91e-bc07-450c-8822-3ecc61a27863,Pleasant Fire,-121.12004,39.34292,Nevada,2022-10-24T10:43:49Z,2018-01-09,Y,2017-08-30T15:38:00Z,CAL FIRE Nevada-Yuba-Placer Unit,,"Off Hwy 49 & Pleasant Valley Rd, south of North San Juan",392,100,All road closures have been lifted.,"CAL FIRE Nevada-Yuba-Placer Unit, Nevada Co Consolidated, NCSO, Nevada Co OES, CHP, Grass Valley Fire, North San Juan, Nevada City Fire, Campton, State Parks, CDCR, Penn Valley, Nevada Co OES, PG&E, Cal Trans, and Yuba Co S.O.",,https://www.fire.ca.gov/incidents/2017/8/30/pleasant-fire/,2018-01-09T12:48:00Z,2017-08-30,N,TRUE,FALSE
297d6516-ce4f-407d-93f8-9669dc6fd392,Mission Fire,-119.48067,37.21616,Madera,2022-10-24T10:55:01Z,2018-01-09,Y,2017-09-03T13:06:00Z,CAL FIRE Madera-Mariposa-Merced Unit / Sierra National Forest,,"Mission Dr. and Italian Bar Rd., 2 miles east of North Fork",1037,100,Douglas Station Road at Road 225; Rainbow Drive at Road 225; Cascade; Drive at Road 225,"CAL FIRE Madera-Mariposa-Merced Unit / Sierra National Forest, CAL FIRE, USFS Sierra National Forest, Madera County Sheriff, CDCR, Madera County Fire, CAL OES, North Fork Rancheria of Mono Indians of California, CHP, and PG&E.",,https://www.fire.ca.gov/incidents/2017/9/3/mission-fire/,2018-01-09T13:18:00Z,2017-09-03,N,TRUE,FALSE
cfa04438-152b-4f4b-a712-4343af8c7fcf,Palmer Fire,-117.09984,33.97471,Riverside,2022-10-24T10:54:38Z,2018-01-09,Y,2017-09-02T13:33:00Z,CAL FIRE Riverside Unit,,"San Timoteo Canyon Road / Fisherman's Retreat, Beaumont",3800,100,San Timoteo Canyon Road CLOSED from Live Oak Road to Palmer Road,"CAL FIRE Riverside Unit, CAL FIRE/Riverside, California Highway Patrol (CHP), City of Hemet FD, Idyllwild Fire Protection District, Orange County Fire Authority Copter, Riverside City FD, Riverside County Fire Department, San Bernardino County Fire Department, Southern California Edison, USFS – San Bernardino, Union Pacific Railroad",,https://www.fire.ca.gov/incidents/2017/9/2/palmer-fire/,2018-01-09T12:50:00Z,2017-09-02,N,TRUE,FALSE
c7a0a280-17c9-409b-85f9-fdda301b6ede,Peak Fire,-119.83556,37.37397,Mariposa,2022-10-24T10:44:59Z,2018-01-09,Y,2017-09-03T13:10:00Z,CAL FIRE Madera-Mariposa-Merced Unit,,"Indian Peak Rd and Usona Rd, 9 miles southeast of Mariposa",680,100,,CAL FIRE Madera-Mariposa-Merced Unit,,https://www.fire.ca.gov/incidents/2017/9/3/peak-fire/,2018-01-09T12:51:00Z,2017-09-03,N,TRUE,FALSE
4a015862-8ac1-4c91-aa4c-c9831630b75a,Berry Fire,-121.81623,40.98352,Shasta,2022-10-24T10:55:46Z,2018-01-09,Y,2017-09-11T06:58:00Z,CAL FIRE Shasta-Trinity Unit,,"off of Baker Rd, east of Big Bend",900,100,<li>River Road is closed from Pit 4 Dam to Pit 3 Powerhouse</li>,"CAL FIRE Shasta-Trinity Unit, Shasta County Fire Department, Shasta-Trinity National Forest, Pacific Gas and Electric, Shasta County Sheriff’s Office, Burney Fire Protection District",,https://www.fire.ca.gov/incidents/2017/9/11/berry-fire/,2018-01-09T13:21:00Z,2017-09-11,N,TRUE,FALSE
32d7eab5-d948-4be0-af69-b233e311d2b9,Eastman Fire,-120.015509,37.14624,Madera,2022-10-24T10:56:03Z,2018-01-09,Y,2017-09-18T16:04:00Z,CAL FIRE Madera-Mariposa-Merced Unit,,"Road 29 & Road 26, southwest of Raymond",483,100,,CAL FIRE Madera-Mariposa-Merced Unit,,https://www.fire.ca.gov/incidents/2017/9/18/eastman-fire/,2018-01-09T13:21:00Z,2017-09-18,N,TRUE,FALSE
0176a674-c102-4854-92af-7d09aa3e1430,Canyon Fire,-117.68598,33.8668,Orange,2022-10-24T10:45:21Z,2018-03-28,Y,2017-09-25T13:03:00Z,CAL FIRE Riverside / USFS / Orange County Fire Authority / Anaheim Fire / Corona Fire Department,,"CA-91 and Cole Canyon, City of Anaheim",2662,100,,CAL FIRE Riverside / USFS / Orange County Fire Authority / Anaheim Fire / Corona Fire Department,,https://www.fire.ca.gov/incidents/2017/9/25/canyon-fire/,2018-03-28T11:36:00Z,2017-09-25,N,TRUE,FALSE
adf929a5-d508-4f69-8845-8fa1df8d4f95,Cherokee Fire,-121.52966,39.62496,Butte,2022-10-24T10:56:24Z,2018-02-09,Y,2017-10-08T21:45:00Z,CAL FIRE Butte Unit,,"off Cherokee Road and Zonalea Lane, Oroville",8500,100,Cherokee Road is now open.,CAL FIRE Butte Unit,,https://www.fire.ca.gov/incidents/2017/10/8/cherokee-fire/,2018-02-09T09:48:00Z,2017-10-08,N,TRUE,FALSE
676946dc-1b38-4a09-9bbe-9ce638cfed52,Atlas Fire (Southern LNU Complex),-122.24367,38.39206,"Napa, Solano",2022-10-24T11:01:11Z,2018-02-09,Y,2017-10-09T21:52:00Z,CAL FIRE Sonoma-Lake-Napa Unit,,"Off of Altas Peak Rd, south of Lake Berryessa",51624,100,,"CAL FIRE Sonoma-Lake-Napa Unit, CHP, Napa County OES, Sonoma County OES, Solano County OES, California State Parks, PG&E and CDCR.",Wildfire,https://www.fire.ca.gov/incidents/2017/10/9/atlas-fire-southern-lnu-complex/,2018-02-09T09:37:00Z,2017-10-09,N,TRUE,FALSE
be79d28c-767d-4a0d-b168-e86a5842004f,Nuns / Adobe / Norrbom/ Pressley / Partrick Fires / Oakmont (Central LNU Complex),-122.5209,38.4041,"Napa, Sonoma",2022-10-24T10:58:15Z,2018-02-09,Y,2017-10-09T22:00:00Z,CAL FIRE Sonoma-Lake-Napa Unit,,"Hwy 12, north of Glen Ellen",44573,100,,CAL FIRE Sonoma-Lake-Napa Unit,Wildfire,https://www.fire.ca.gov/incidents/2017/10/9/nuns-adobe-norrbom-pressley-partrick-fires-oakmont-central-lnu-complex/,2018-02-09T09:30:00Z,2017-10-09,N,TRUE,FALSE
36d55b1a-a2f4-4f40-b57c-48341bb2ace5,Partrick Fire (Central LNU Complex),-122.39052,38.31802,Napa,2022-10-24T11:00:25Z,2018-01-09,Y,2017-10-08T23:48:00Z,CAL FIRE Sonoma-Lake-Napa Unit,,"off Partrick Rd, west of Napa",8283,100,,"CAL FIRE Sonoma-Lake-Napa Unit, Cooperating Agencies: Napa County OES, CHP, CDCR, Sonoma County OES, PG&E, California State Parks, and Solano County OES.",,https://www.fire.ca.gov/incidents/2017/10/8/partrick-fire-central-lnu-complex/,2018-01-09T13:33:00Z,2017-10-08,N,TRUE,FALSE
c229ea5c-2ebd-4f80-892e-fc5da8a1eeea,Redwood Valley Fire (Mendocino Lake Complex),-123.16635,39.24873,Mendocino,2022-10-24T11:00:54Z,2018-02-09,Y,2017-10-08T23:36:00Z,CAL FIRE Mendocinio Unit,,"North of Hwy 20, west of Mendocino National Forest, south of Black Bart",36523,100,,"CAL FIRE Mendocinio Unit, Mendocino County, CALTRANS, California Dept. of Corrections and Rehabilitation, American Red Cross, PG&E, National Weather Service, and California Conservations Corps.",Wildfire,https://www.fire.ca.gov/incidents/2017/10/8/redwood-valley-fire-mendocino-lake-complex/,2018-02-09T08:56:00Z,2017-10-08,N,TRUE,FALSE
fe6e94d7-7b47-4992-9a52-787e1fad8171,37 Fire,-122.47301,38.14242,Sonoma,2022-10-24T10:46:15Z,2018-01-09,Y,2017-10-09T14:00:00Z,CAL FIRE Sonoma-Lake-Napa Unit,,Hwy 37 & Lakeville Highway,1660,100,,CAL FIRE Sonoma-Lake-Napa Unit,,https://www.fire.ca.gov/incidents/2017/10/9/37-fire/,2018-01-09T13:34:00Z,2017-10-09,N,TRUE,FALSE
0f32c2db-7d28-4cf6-85b8-44b53899c8eb,Sulphur Fire (Mendocino Lake Complex),-122.64543,39.01387,Lake,2022-10-24T11:01:41Z,2018-02-09,Y,2017-10-09T23:59:00Z,CAL FIRE Sonoma-Lake-Napa Unit,,"off Hwy 20 and Sulphur Bank Road, Clearlake Oaks",2207,100,,"CAL FIRE Sonoma-Lake-Napa Unit, Mendocino County; Lake County; Lake County Sheriff’s Office; CAL OES; California Highway Patrol; CALTRANS; California Dept. of Corrections and Rehabilitation; American Red Cross; PG&E; United States Forest Service; California National Guard; National Weather Service; California Conservation Corps, BLM, and Bureau of Indian Affairs",,https://www.fire.ca.gov/incidents/2017/10/9/sulphur-fire-mendocino-lake-complex/,2018-02-09T09:29:00Z,2017-10-09,N,TRUE,FALSE
29c37ab7-3af9-458f-b6d3-72023a8c1046,Lobo Fire (Wind Complex),-121.12792,39.24549,Nevada,2022-10-24T10:56:50Z,2018-02-09,Y,2017-10-08T00:01:00Z,CAL FIRE Nevada-Yuba-Placer Unit,,"near Lone Lobo Trail, Rough and Ready",821,100,,"CAL FIRE Nevada-Yuba-Placer Unit, Nevada County Sheriff’s Office, Butte County Sheriff’s Office, Yuba County Sheriff’s Office, Cal OES, Red Cross, California Highway Patrol, California Department of Corrections and Rehabilitation, PG & E, California Department of Transportation and Nevada Irrigation District.",Wildfire,https://www.fire.ca.gov/incidents/2017/10/8/lobo-fire-wind-complex/,2018-02-09T09:51:00Z,2017-10-08,N,TRUE,FALSE
0de36981-b31f-45c7-befd-1596f982e7db,Pocket Fire (Central LNU Complex),-122.90939,38.76549,Sonoma,2022-10-24T11:02:05Z,2018-02-09,Y,2017-10-09T08:30:00Z,CAL FIRE Sonoma-Lake-Napa Unit,,"off of Pocket Ranch Rd and Ridge Ranch Rd, Geyserville",17357,100,,CAL FIRE Sonoma-Lake-Napa Unit,,https://www.fire.ca.gov/incidents/2017/10/9/pocket-fire-central-lnu-complex/,2018-02-09T09:32:00Z,2017-10-09,N,TRUE,FALSE
a245b55b-3eb7-49dd-9a5e-909d53854055,Creek Fire,-118.35863,34.31283,Los Angeles,2022-10-24T10:47:42Z,2018-08-06,Y,2017-12-05T03:44:00Z,Angeles National Forest,,"Kagel Canyon Rd, north of Lake View terrace",15619,100,,"Angeles National Forest, CAL FIRE, Los Angeles School Police, Los Angeles, County Sheriff, Los Angeles Police Department, Cal OES, Glendale Fire Department, California Department of Corrections, City of Los Angeles, Burbank Fire, California Conversation Corps, California Highway Patrol, Los Angeles Department of Transportation, Cal Trans, Los Angeles County Public Health, Los Angeles County Public Works, Southern California Edison, Southern California Gas, Los Angeles City Park Rangers, Los Angeles Department of Water, Power, and Security, Mountains Recreation Conservation Authority, Los Angeles County Animal Control, Los Angeles City Animal Services, Metro Bus, Red Cross, CARE, Los Angeles Department on Disability.",,https://www.fire.ca.gov/incidents/2017/12/5/creek-fire/,2018-08-06T10:52:00Z,2017-12-05,N,FALSE,FALSE
fc4fcd00-8eee-43e5-b77f-bbd0c1669744,Lilac Fire,-117.163,33.3237,San Diego,2022-10-24T11:02:25Z,2018-01-09,Y,2017-12-07T11:15:00Z,CAL FIRE San Diego Unit,,"Old Hwy 395 at Dulin Road, Bonsall",4088,100,All roads reopened.,CAL FIRE San Diego Unit,,https://www.fire.ca.gov/incidents/2017/12/7/lilac-fire/,2018-01-09T13:47:00Z,2017-12-07,N,TRUE,FALSE
a339b368-ec58-463e-9a26-9af37c938f49,Moffat Fire,-118.08449,36.71537,Inyo,2022-10-24T10:25:37Z,2019-01-03,Y,2018-04-19T10:28:00Z,"Unified Command: CAL FIRE San Bernardino Unit, Cal Trans, and Inyo County Sheriff's Office",,"Highway 395 and Moffat Ranch Road, north of Lone Pine",1065,100,,"Unified Command: CAL FIRE San Bernardino Unit, Cal Trans, and Inyo County Sheriff's Office, United State Forest Service, Beareau of Land Management, California Highway Patrol, CAL TRANS, Inyo Sheriff, Los Angeles Dept. of Water and Power, Lone Pine Vounteer FD",,https://www.fire.ca.gov/incidents/2018/4/19/moffat-fire/,2019-01-03T13:09:00Z,2018-04-19,N,TRUE,FALSE
22fc8e84-ae8e-4a10-a9f3-828464616253,Apple Fire,-122.3571,39.94355,Tehama,2022-10-24T10:20:15Z,2019-01-04,Y,2018-06-09T14:10:00Z,CAL FIRE Tehama-Glenn Unit,,"Off Apple Rd & Paskenta Rd, west of Corning",2956,100,,CAL FIRE Tehama-Glenn Unit,,https://www.fire.ca.gov/incidents/2018/6/9/apple-fire/,2019-01-04T10:10:00Z,2018-06-09,N,TRUE,FALSE
